"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","Hashtags","URLs","Media Type","Media URLs"
"2022855303637631409","Clavicular gets HARASSED by a political JESTER due to him GAMBLING on stream 😳 https://t.co/Whe2oGEODm","en","Tweet","Clavicular Updates","Clav0Updates","8499","10","2","0","175","21","2026-02-14 21:07:41","https://x.com/Clav0Updates/status/2022855303637631409","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022853992137854976/vid/avc1/1280x720/Mcq44lZHvHPAdxyn.mp4?tag=21"
"2022849757022953681","@Kick_Champ wait until Zeta gets involved...","en","Reply","Clavicular Updates","Clav0Updates","35741","5","1","0","193","4","2026-02-14 20:45:39","https://x.com/Clav0Updates/status/2022849757022953681","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"2022845537146286163","Clavicular was in absolute SHOCK after encountering a MAX PRESTIGE JESTERGOONER in NYC 😭 https://t.co/iHHSsZM3eT","en","Tweet","Clavicular Updates","Clav0Updates","10251","9","3","0","255","41","2026-02-14 20:28:53","https://x.com/Clav0Updates/status/2022845537146286163","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022844914707447808/vid/avc1/1280x712/xxJtziZTed1qMKpc.mp4?tag=21"
"2022831622240821472","@jt0hny https://t.co/R9XBxky40k","qme","Reply","Clavicular Updates","Clav0Updates","1104","0","0","0","19","0","2026-02-14 19:33:35","https://x.com/Clav0Updates/status/2022831622240821472","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","animated_gif","https://video.twimg.com/tweet_video/HBKKoyjaoAA3atR.mp4"
"2022830802782896369","Clavicular and his TRUE TYRONE bodyguard Joe just EGOMAXXED a high cortisol jester trying to press them in Times Square 😭👀 https://t.co/YXnmS01mLd","en","Tweet","Clavicular Updates","Clav0Updates","10817","11","3","0","208","30","2026-02-14 19:30:20","https://x.com/Clav0Updates/status/2022830802782896369","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022829826239852545/vid/avc1/1280x720/ZG9J9XBVV5HDkdGE.mp4?tag=21"
"2022826544381546715","Andrew Tate reacts to him &amp; Clavicular being SWATTED while working out 😭 https://t.co/Oc5Uq23eCI","en","Tweet","Clavicular Updates","Clav0Updates","18500","8","5","0","320","22","2026-02-14 19:13:25","https://x.com/Clav0Updates/status/2022826544381546715","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/HBKGBTmbMAADWRB.jpg
https://pbs.twimg.com/media/HBKGBS5WgAAIl45.jpg"
"2022810410328485925","Clavicular &amp; Andrew Tate debate on the importance of LOOKSMAXXING in the modern ages, and how much looks play into attraction compared to money and status 😳👀

“There is no disadvantage to being as good looking as possible” https://t.co/dB8xQ4oFsP","en","Tweet","Clavicular Updates","Clav0Updates","185123","55","128","15","3166","1028","2026-02-14 18:09:18","https://x.com/Clav0Updates/status/2022810410328485925","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022809649133817857/vid/avc1/1280x720/4AEuHt7FHPMfDx4q.mp4?tag=21"
"2022804095040364716","Clavicular gets PRESSED by Andrew Tate for getting FRAMEMOGGED in Arizona &amp; Tate promises to help him get revenge on ASU frat leader 😭👀 https://t.co/OTWkwUbkZo","en","Tweet","Clavicular Updates","Clav0Updates","131891","23","76","16","2176","414","2026-02-14 17:44:12","https://x.com/Clav0Updates/status/2022804095040364716","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022803540700483584/vid/avc1/1280x720/KrgsOL4J0jRPnCy-.mp4?tag=21"
"2022802435723391318","Clavicular reveals he was able to get out of his charges in Arizona because the only law he follows is “Lean is Law” 😭 https://t.co/ppbx8bTjcp","en","Tweet","Clavicular Updates","Clav0Updates","39372","4","43","2","1431","129","2026-02-14 17:37:37","https://x.com/Clav0Updates/status/2022802435723391318","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022801582048317440/vid/avc1/1280x714/1Ol8wbOsIp3ofzwU.mp4?tag=21"
"2022791747554758825","Clavicular says he’s going to continue MODELING after walking for Elena Velez during New York Fashion Week 👀🔥 https://t.co/rebZ7yJ1Mi","en","Tweet","Clavicular Updates","Clav0Updates","8342","6","2","0","229","13","2026-02-14 16:55:08","https://x.com/Clav0Updates/status/2022791747554758825","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/HBJmX57aoAA-3Pv.jpg
https://pbs.twimg.com/media/HBJmX5dXUAA-pNN.jpg"
"2022756687015276954","Clavicular didn’t expect model Liv Schmidt to tell him to RAISE HIS STANDARDS after he said his type is “anything that walks” 😭 https://t.co/2aF3bNn1dT","en","Tweet","Clavicular Updates","Clav0Updates","17355","6","8","0","263","74","2026-02-14 14:35:49","https://x.com/Clav0Updates/status/2022756687015276954","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022756150463311872/vid/avc1/576x578/fKMikIJN4n-v-2kW.mp4?tag=21"
"2022739029138243910","@CheesurUpdate it’s not corny when cheese does it 💔💔","en","Reply","Clavicular Updates","Clav0Updates","348","0","0","0","1","0","2026-02-14 13:25:39","https://x.com/Clav0Updates/status/2022739029138243910","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2022526054196482237","No way Clavicular got completely DANCEMOGGED by the NYC ASIAN MOGGER in a jestermaxxing battle 😳 https://t.co/vM5WOaLBaQ","en","Tweet","Clavicular Updates","Clav0Updates","438311","129","250","70","9477","1193","2026-02-13 23:19:22","https://x.com/Clav0Updates/status/2022526054196482237","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022525249468727296/vid/avc1/1280x720/PWp1GPOv-Py2hLHx.mp4?tag=21"
"2022504302237855879","Clavicular realized he LOVES NYC after getting surrounded by NYC Stacy’s at a party 👀🔥 https://t.co/wousOeO97i","en","Tweet","Clavicular Updates","Clav0Updates","37877","10","14","1","376","72","2026-02-13 21:52:56","https://x.com/Clav0Updates/status/2022504302237855879","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022503756630495232/vid/avc1/720x802/1e9LvXCdt3Df5xz6.mp4?tag=21"
"2022503019636539781","@zakfromdahood https://t.co/5HKZjU3gSW","qme","Reply","Clavicular Updates","Clav0Updates","200","0","0","0","3","0","2026-02-13 21:47:50","https://x.com/Clav0Updates/status/2022503019636539781","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","animated_gif","https://video.twimg.com/tweet_video/HBFfxmfaAAAsE2p.mp4"
"2022502224317026313","@Sneak0o adapt the lingo unc","en","Reply","Clavicular Updates","Clav0Updates","574","0","1","0","21","0","2026-02-13 21:44:41","https://x.com/Clav0Updates/status/2022502224317026313","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2022481281359966403","Clavicular got PTSD after this JESTER reminded him of the BRUTAL FRAMEMOG from ASU frat leader Varis while he was in NYC 😢💔 https://t.co/WAdXeXvurF","en","Tweet","Clavicular Updates","Clav0Updates","15814","7","8","0","213","29","2026-02-13 20:21:28","https://x.com/Clav0Updates/status/2022481281359966403","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022480567296487424/vid/avc1/1280x720/TZsK2AL3MFbeTy_n.mp4?tag=21"
"2022475718391894349","Clavicular has a Valentine’s day message for Brett Cooper  👀❤️‍🩹 https://t.co/TFzyeBnxh0","en","Tweet","Clavicular Updates","Clav0Updates","60857","30","45","3","1310","241","2026-02-13 19:59:21","https://x.com/Clav0Updates/status/2022475718391894349","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022474932056371200/vid/avc1/1280x720/TeXyjfuCor-GaH9h.mp4?tag=21"
"2022473183564366149","Clavicular DENIES any association with Peter Thiel following allegations that he was being FUNDED by him and his team 😳👀

“We have no affiliation to any of that” https://t.co/0OIwEc4Ybi","en","Tweet","Clavicular Updates","Clav0Updates","12617","13","6","1","266","31","2026-02-13 19:49:17","https://x.com/Clav0Updates/status/2022473183564366149","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022471750391640064/vid/avc1/1280x704/JL7pcpgANBNX0WjM.mp4?tag=21"
"2022465569937850442","Clavicular was in SHAMBLES after getting IQMOGGED and VANTAGEPOINTMOGGED by an NYC philosopher 😭 https://t.co/SCwiQoBdpG","en","Tweet","Clavicular Updates","Clav0Updates","15731","6","14","1","383","67","2026-02-13 19:19:02","https://x.com/Clav0Updates/status/2022465569937850442","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022464798147969024/vid/avc1/1280x720/2FwZrSz-vw2RM-ha.mp4?tag=21"
"2022436781895872897","@MoreCheesur cheese got a tall task ahead of him","en","Reply","Clavicular Updates","Clav0Updates","627","1","0","0","20","0","2026-02-13 17:24:38","https://x.com/Clav0Updates/status/2022436781895872897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2022428573408395650","@jt0hny https://t.co/WTJ8Qcmkf9","qme","Reply","Clavicular Updates","Clav0Updates","1140","0","0","0","38","0","2026-02-13 16:52:01","https://x.com/Clav0Updates/status/2022428573408395650","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","animated_gif","https://video.twimg.com/tweet_video/HBEcENMaYAAFw3w.mp4"
"2022423385616322771","Fans are calling Clavicular &amp; model Liv Schmidt the new Plato and Aristotle after their debate on LOOKSMAXXING 👀🔥 https://t.co/e5QUkhWHR5","en","Tweet","Clavicular Updates","Clav0Updates","105083","41","129","11","2797","726","2026-02-13 16:31:24","https://x.com/Clav0Updates/status/2022423385616322771","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022422119229886464/vid/avc1/720x960/QXtUyiGBuz0a5zpU.mp4?tag=21"
"2022400165517443370","No way Clavicular said THIS to model Liv Schmidt’s manager 😳👀 https://t.co/NzV96pI1Bj","en","Tweet","Clavicular Updates","Clav0Updates","12317","5","8","1","216","44","2026-02-13 14:59:08","https://x.com/Clav0Updates/status/2022400165517443370","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022399588611866624/vid/avc1/720x788/7TcLBfe_9P-1kLPY.mp4?tag=21"
"2022363330040729940","Clavicular realizes he can finally FASHIONMOG after being styled at NYFW 👀🔥

“I was wearing under armor sweatpants with dress shirts until like a month ago” https://t.co/mfo8Z8Mpv5","en","Tweet","Clavicular Updates","Clav0Updates","15596","10","6","0","253","27","2026-02-13 12:32:46","https://x.com/Clav0Updates/status/2022363330040729940","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022362606162317313/vid/avc1/720x736/tjqe6iIpv7dHQE53.mp4?tag=21"
"2022350181363335339","@ClavicularNews Chad does what Chad wants","en","Reply","Clavicular Updates","Clav0Updates","6108","2","1","0","103","1","2026-02-13 11:40:31","https://x.com/Clav0Updates/status/2022350181363335339","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2022347721202692598","Clavicular’s Tiktok account has been reinstated after 2 hours 🔥👀 https://t.co/hLcWskIMNL","en","Retweet","Clavicular Updates","Clav0Updates","908390","26","17","19","708","49","2026-02-13 11:30:44","https://x.com/Clav0Updates/status/2022347721202692598","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/HBDSiMzWgAgGsyW.jpg
https://pbs.twimg.com/media/HBDSiNLawAEkAR-.jpg"
"2022348309524807719","https://t.co/6hCydM1mFT","zxx","Reply","Clavicular Updates","Clav0Updates","19311","4","3","0","158","5","2026-02-13 11:33:05","https://x.com/Clav0Updates/status/2022348309524807719","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://x.com/clav0updates/status/2022347721202692598?s=46","",""
"2022337519552176369","@neverlie https://t.co/t4zvneNPrt","qme","Reply","Clavicular Updates","Clav0Updates","104","0","0","0","0","0","2026-02-13 10:50:12","https://x.com/Clav0Updates/status/2022337519552176369","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","animated_gif","https://video.twimg.com/tweet_video/HBDJQO3agAAptkC.mp4"
"2022337169218810022","Tiktok has BANNED Clavicular’s account from the platform 😳💔 https://t.co/UGeaOKXaHR","en","Tweet","Clavicular Updates","Clav0Updates","89337","68","31","9","1376","108","2026-02-13 10:48:49","https://x.com/Clav0Updates/status/2022337169218810022","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/HBDI78wXsAAkH9o.jpg
https://pbs.twimg.com/media/HBDI79TaQAAwrt-.jpg"
"2022336441179836621","@CheesurUpdate genuinely outrageous 😭","en","Reply","Clavicular Updates","Clav0Updates","550","0","0","0","2","0","2026-02-13 10:45:55","https://x.com/Clav0Updates/status/2022336441179836621","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2022203808257126707","@dragomaxxer Common Drago W","en","Reply","Clavicular Updates","Clav0Updates","1843","0","0","0","35","1","2026-02-13 01:58:53","https://x.com/Clav0Updates/status/2022203808257126707","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2022187146170466576","Clavicular got interviewed by Forbes Magazine on stream during New York Fashion Week 🔥 https://t.co/J1XUIS5dNs","en","Tweet","Clavicular Updates","Clav0Updates","12396","13","12","1","243","29","2026-02-13 00:52:40","https://x.com/Clav0Updates/status/2022187146170466576","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022186535576113152/vid/avc1/720x810/E44gFPo-V8CvnrT5.mp4?tag=21"
"2022183369757598033","This girl had the CORTISOL SPIKE of doom and started CRASHING OUT after seeing Clavicular in the club, calling him a racist and a n*zi 😳👀 https://t.co/B7rTZWMEUu","en","Tweet","Clavicular Updates","Clav0Updates","287343","178","135","27","5293","852","2026-02-13 00:37:40","https://x.com/Clav0Updates/status/2022183369757598033","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022182775638401024/vid/avc1/1280x720/_IyPthBkQi6t0UCw.mp4?tag=21"
"2022159508173467878","Clavicular’s best friend Drago reminisces about how far he’s come since the forum days and says it’s very likely Clav will land a modeling deal after this 🔥❤️‍🩹 https://t.co/3LeGdXLiT5","en","Tweet","Clavicular Updates","Clav0Updates","30183","15","14","0","591","85","2026-02-12 23:02:51","https://x.com/Clav0Updates/status/2022159508173467878","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022158544196308992/vid/avc1/1280x720/WtsHbq8sRczfH54e.mp4?tag=21"
"2022155579448569936","@Clavicular0 https://t.co/scVYU1KJhM","qme","Reply","Clavicular Updates","Clav0Updates","11841","0","0","0","99","0","2026-02-12 22:47:14","https://x.com/Clav0Updates/status/2022155579448569936","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","animated_gif","https://video.twimg.com/tweet_video/HBAjx8DWYAAhvYl.mp4"
"2022153794759594157","@zakfromdahood https://t.co/0mskdOjvvc","qme","Reply","Clavicular Updates","Clav0Updates","5229","2","0","0","62","0","2026-02-12 22:40:09","https://x.com/Clav0Updates/status/2022153794759594157","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","animated_gif","https://video.twimg.com/tweet_video/HBAiJ-fbsAQAAQ5.mp4"
"2022144987069395363","@Kick_Champ auramogged to oblivion","en","Reply","Clavicular Updates","Clav0Updates","1418","0","2","0","54","0","2026-02-12 22:05:09","https://x.com/Clav0Updates/status/2022144987069395363","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2022144826893021279","Pictures from Clavicular’s walk for Elena Velez during NYFW have surfaced 🔥 https://t.co/AcuIjdYeOH","en","Tweet","Clavicular Updates","Clav0Updates","25033","15","28","10","588","54","2026-02-12 22:04:31","https://x.com/Clav0Updates/status/2022144826893021279","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/HBAaAG7bsAI7jue.jpg
https://pbs.twimg.com/media/HBAaAGhWEAAwC_o.jpg"
"2022134378047091087","@zakfromdahood Auramogged by Clav","it","Reply","Clavicular Updates","Clav0Updates","14897","1","0","0","159","0","2026-02-12 21:22:59","https://x.com/Clav0Updates/status/2022134378047091087","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2022130064012546189","@Kick_Champ Andro avenge Clavicular please","en","Reply","Clavicular Updates","Clav0Updates","37318","3","3","0","652","6","2026-02-12 21:05:51","https://x.com/Clav0Updates/status/2022130064012546189","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2022129229195001956","Clavicular meets Brett Cooper at New York Fashion Week 😭 https://t.co/on7nTsffIO","en","Tweet","Clavicular Updates","Clav0Updates","2216138","201","130","96","4847","1502","2026-02-12 21:02:32","https://x.com/Clav0Updates/status/2022129229195001956","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022128739983773697/vid/avc1/1280x720/EnNCzqsf8l_s3uKo.mp4?tag=21"
"2022125807708373421","HARVARD’S NUMBER 1 RANKED CHAD CLAVICULAR MOGS AT NEW YORK FASHION WEEK🔥https://t.co/G9TN4lKTH1","en","Tweet","Clavicular Updates","Clav0Updates","19231","13","23","1","500","44","2026-02-12 20:48:56","https://x.com/Clav0Updates/status/2022125807708373421","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022125219310448642/vid/avc1/1280x720/ACmW_TlxzgSNE5_B.mp4?tag=21"
"2022103603411136794","Clavicular had to ask the staff at New York Fashion Week if they had a Hammer so he could B*NESMASH before he walked 😭🔨 https://t.co/mwzcrcF9Nc","en","Tweet","Clavicular Updates","Clav0Updates","13696","4","6","1","288","30","2026-02-12 19:20:42","https://x.com/Clav0Updates/status/2022103603411136794","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022102981529714688/vid/avc1/1280x720/mouJTipaw675Qmi6.mp4?tag=21"
"2022102590193127755","Clavicular meets a HARDMAXXED BECKY at New York Fashion Week and starts flaming her 😭 https://t.co/lvJcuSjCuJ","en","Tweet","Clavicular Updates","Clav0Updates","250848","65","42","63","1332","431","2026-02-12 19:16:41","https://x.com/Clav0Updates/status/2022102590193127755","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022100385121628160/vid/avc1/1280x720/sEC5blwFyqemGGRp.mp4?tag=21"
"2022097670182252826","Clavicular got PROMOTED to RANK 1 CHAD by the Harvard Study after MODELMAXXING and walking at New York Fashion Week 👀🔥 https://t.co/wTBfYGyZTt","en","Tweet","Clavicular Updates","Clav0Updates","13776","16","10","0","281","30","2026-02-12 18:57:07","https://x.com/Clav0Updates/status/2022097670182252826","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022097102726115328/vid/avc1/1280x720/YI5Mkt85iWtB5xDC.mp4?tag=21"
"2022089173335941348","Clavicular was in absolute SHOCK after pulling this ALT STACY with the most OUT OF POCKET game 💀👀 https://t.co/aYKUxbAnqZ","en","Tweet","Clavicular Updates","Clav0Updates","34715","8","13","1","589","179","2026-02-12 18:23:22","https://x.com/Clav0Updates/status/2022089173335941348","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022088465488224257/vid/avc1/1280x720/ngkGOnD0mDCQBHWd.mp4?tag=21"
"2022082920161378407","Clavicular FELL IN LOVE with an S-TIER ALT STACY after she started showing off her immense LOOKSMAXXING knowledge 👀❤️‍🩹 https://t.co/Wwiknl2QQg","en","Tweet","Clavicular Updates","Clav0Updates","80967","37","27","4","1307","529","2026-02-12 17:58:31","https://x.com/Clav0Updates/status/2022082920161378407","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022081747434057730/vid/avc1/720x782/jb_a3QxE35KCrpyy.mp4?tag=21"
"2022068702842413096","Clavicular reveals he wants to MODELMAXX for Kai Cenat’s Vivet so much to the point that he wouldn’t charge any money for it 👀

“Can I walk for Vivet? …I’d do it for free” https://t.co/wM9cLQZ8qS","en","Tweet","Clavicular Updates","Clav0Updates","11643","4","8","0","260","24","2026-02-12 17:02:01","https://x.com/Clav0Updates/status/2022068702842413096","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022067966758588416/vid/avc1/1280x720/W19HbmeTO_m0PJre.mp4?tag=21"
"2022065643965849818","Clavicular returns to his home gym to LOCK IN on his physique after getting FRAMEMOGGED by the ASU Frat leader, but quickly realized he was cooked after getting TIRED from just 5 reps 😭💔 https://t.co/UCjnZf5XZf","en","Tweet","Clavicular Updates","Clav0Updates","22188","18","7","1","270","36","2026-02-12 16:49:52","https://x.com/Clav0Updates/status/2022065643965849818","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022065248136736769/vid/avc1/720x756/RSTyfFG_5EBSnk_g.mp4?tag=21"
"2022062769135354070","Clavicular gets EMOTIONAL after returning to his hometown for the first time in years and realizing how far he’s come 🥹❤️‍🩹

“His sister is getting spammed called by her friends to get a hi” https://t.co/9r550gGKBK","en","Tweet","Clavicular Updates","Clav0Updates","33209","11","15","0","604","83","2026-02-12 16:38:26","https://x.com/Clav0Updates/status/2022062769135354070","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022061760581447682/vid/avc1/1280x720/FYkkkpsuxOc1a9Vd.mp4?tag=21"
"2022051287144018248","@Pulcys not a clipfarm btw","en","Reply","Clavicular Updates","Clav0Updates","142","1","0","0","0","0","2026-02-12 15:52:49","https://x.com/Clav0Updates/status/2022051287144018248","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2022038331383853236","Nick Fuentes VIOLATES Brett Cooper and other women for RUINING Clavicular &amp; his terminology 😭

“It’s millennials and women on the timeline, they are out of control… They’re ruining Clavicular for me” 

(Via @RedPillSayian ) https://t.co/HFnAE6mqjO","en","Tweet","Clavicular Updates","Clav0Updates","24625","16","31","3","515","106","2026-02-12 15:01:20","https://x.com/Clav0Updates/status/2022038331383853236","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021802230144544771/vid/avc1/1920x1080/Um2dDveZuKusz_wt.mp4?tag=21"
"2022003193346228355","Fans are RELIEVED after Clavicular LEFT Arizona to avoid getting FRAMEMOGGED again by ASU frat leader Varis 😳👀
 https://t.co/RGwc7NqyoK","en","Tweet","Clavicular Updates","Clav0Updates","882150","40","42","32","1748","203","2026-02-12 12:41:42","https://x.com/Clav0Updates/status/2022003193346228355","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2022002206896271363/vid/avc1/1280x640/Ek2jmw4oNBd_WSac.mp4?tag=21"
"2021851296664375500","@HALALK0 my good friend 🔫🔫🔫🔫","en","Reply","Clavicular Updates","Clav0Updates","352","0","0","0","0","0","2026-02-12 02:38:07","https://x.com/Clav0Updates/status/2021851296664375500","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2021826179989143871","@Pulcys Didn’t know Drago felt so deeply about this","en","Reply","Clavicular Updates","Clav0Updates","632","1","0","0","8","0","2026-02-12 00:58:19","https://x.com/Clav0Updates/status/2021826179989143871","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2021816738187264151","@CheesurUpdate ASU Frat leader must be stopped… no way he got the big cheese 😢","en","Reply","Clavicular Updates","Clav0Updates","2050","2","0","0","58","0","2026-02-12 00:20:48","https://x.com/Clav0Updates/status/2021816738187264151","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2021810505745092891","Nick Fuentes starts CRASHING OUT after realizing Clavicular was RIGHT about everything following his criminal charges being dropped 😭

“Clavicular was right about everything… Look at my jester life… talking about politics and the middle east…. This guy just dedicated his life to being handsome, dedicated his life to being better looking and now he has no problems”

(Via @Kaizerrev)","en","Tweet","Clavicular Updates","Clav0Updates","318308","59","162","10","3626","1253","2026-02-11 23:56:02","https://x.com/Clav0Updates/status/2021810505745092891","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021810034242420737/vid/avc1/1920x1080/ywJLgMmCejhXA4rT.mp4?tag=21"
"2021794662097539463","SteveWillDoIt shouts out Clavicular &amp; recalls a story where Clav convinced him NOT to do M*TH 😭

“If you don’t wanna do it, don’t do it because it’s not you…” https://t.co/ie26Ut8vfC","en","Tweet","Clavicular Updates","Clav0Updates","131514","16","25","1","1758","202","2026-02-11 22:53:05","https://x.com/Clav0Updates/status/2021794662097539463","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021793310277267456/vid/avc1/1270x720/wzFCf5viIer3kZuq.mp4?tag=21"
"2021774335795433836","Stable Ronaldo FLAMED Marlon and Silky for FREEZING UP in fear after getting AURAMOGGED and FRAMEMOGGED by Clavicular 😭 

“These two are gonna make fun of me, both of them froze up in front of Clav” https://t.co/EqEktawJq6","en","Tweet","Clavicular Updates","Clav0Updates","49829","20","21","2","1091","176","2026-02-11 21:32:19","https://x.com/Clav0Updates/status/2021774335795433836","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021773472557322240/vid/avc1/1280x720/AQ-PQw08kIWtZxBg.mp4?tag=21"
